#                 |---------------------------------------------Existing----------------------------------------------|---------------------------------------------Proposed---------------------------------------------|
# 
# Names     Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt)    Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt) 
02  8H,123.1,2.0,6.1,0.0,0.0,0.0,353.0,561.0,123.1,2.0,6.1,0.0,0.0,0.0,353.0,561.0
02  9A,123.0,2.0,6.7,0.6,0.0,0.0,322.0,492.0,123.0,2.0,6.7,0.6,0.0,0.0,322.0,492.0
02  9B,123.0,2.0,6.9,0.0,0.0,0.0,315.0,477.0,123.0,2.0,6.9,0.0,0.0,0.0,315.0,477.0
02  9C,121.8,3.3,7.5,0.0,0.0,0.5,321.0,488.0,121.8,3.3,7.5,0.0,0.0,0.5,321.0,488.0
02  9D,123.0,2.0,6.6,0.3,0.0,0.0,328.0,504.0,123.0,2.0,6.6,0.3,0.0,0.0,328.0,504.0
02 10A,121.7,3.4,8.0,0.0,0.0,1.0,300.0,443.0,121.7,3.4,8.0,0.0,0.0,1.0,300.0,443.0
02 10C,121.7,3.3,7.7,0.0,0.0,1.0,314.0,472.0,121.7,3.3,7.7,0.0,0.0,1.0,314.0,472.0
02 10D,121.7,3.4,7.9,0.0,0.0,0.7,307.0,457.0,121.7,3.4,7.9,0.0,0.0,0.7,307.0,457.0
02 10F,121.6,3.5,8.2,0.0,0.0,0.6,294.0,432.0,121.6,3.5,8.2,0.0,0.0,0.6,294.0,432.0
02 10G,121.8,3.2,7.4,0.0,0.0,1.1,324.0,494.0,121.8,3.2,7.4,0.0,0.0,1.1,324.0,494.0
02 10J,121.5,3.5,8.4,0.0,0.0,1.0,288.0,418.0,121.5,3.5,8.4,0.0,0.0,1.0,288.0,418.0
02 10M,122.1,2.9,6.9,0.0,0.0,2.5,346.0,543.0,122.1,2.9,6.9,0.0,0.0,2.5,346.0,543.0
02 10N,122.1,3.0,7.0,0.0,0.0,0.0,452.0,536.0,122.1,3.0,7.0,0.0,0.0,0.0,452.0,536.0
02 11A,121.5,3.6,8.7,0.0,0.0,0.1,279.0,401.0,121.5,3.6,8.7,0.0,0.0,0.1,279.0,401.0
02 11B,121.4,3.7,9.5,0.0,0.0,0.9,256.0,357.0,121.4,3.7,9.5,0.0,0.0,0.9,256.0,357.0
02 11C,121.5,3.6,8.6,0.0,0.0,0.7,280.0,403.0,121.5,3.6,8.6,0.0,0.0,0.7,280.0,403.0
02 11D,121.4,3.6,8.7,0.0,0.0,0.4,277.0,396.0,121.4,3.6,8.7,0.0,0.0,0.4,277.0,396.0
02 11F,121.5,3.6,8.9,0.0,0.0,0.6,272.0,386.0,121.5,3.6,8.9,0.0,0.0,0.6,272.0,386.0
02 11G,121.5,3.6,9.1,0.0,0.0,0.0,268.0,379.0,121.5,3.6,9.1,0.0,0.0,0.0,268.0,379.0
02 11J,121.4,3.7,9.6,0.0,0.0,0.1,254.0,352.0,121.4,3.7,9.6,0.0,0.0,0.1,254.0,352.0
02 12B,122.6,2.4,12.2,1.1,0.0,0.0,242.0,322.0,122.6,2.4,12.2,1.1,0.0,0.0,242.0,322.0
02 12C,122.6,2.4,12.1,0.8,0.0,0.0,243.0,324.0,122.6,2.4,12.1,0.8,0.0,0.0,243.0,324.0
02 12E,122.7,2.4,11.9,1.0,0.0,0.0,252.0,337.0,122.7,2.4,11.9,1.0,0.0,0.0,252.0,337.0
02 12F,122.7,2.4,11.9,0.5,0.0,0.0,252.0,338.0,122.7,2.4,11.9,0.5,0.0,0.0,252.0,338.0
