#                 |---------------------------------------------Existing----------------------------------------------|---------------------------------------------Proposed---------------------------------------------|
# 
# Names     Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt)    Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt) 
CONS-1136,123.8,1.2,0.6,0.0,0.0,1.2,461.0,4241.0,124.1,0.9,0.6,0.0,0.0,1.2,464.0,4429.0
CONS-1137,123.8,1.2,0.6,0.0,0.0,0.0,461.0,4241.0,124.1,0.9,0.6,0.0,0.0,0.0,464.0,4429.0
CONS-1138,123.8,1.2,0.6,0.0,0.0,0.0,459.0,4089.0,124.1,0.9,0.6,0.0,0.0,0.0,462.0,4267.0
CONS-1139,123.8,1.2,0.6,0.0,0.0,0.0,459.0,4089.0,124.1,0.9,0.6,0.0,0.0,0.0,462.0,4267.0
CONS-114,122.2,2.8,1.8,0.6,0.6,0.0,432.0,2341.0,123.5,1.5,1.8,0.6,0.6,0.0,432.0,2341.0
CONS-1140,123.8,1.2,0.6,0.0,0.0,0.7,459.0,4089.0,124.1,0.9,0.6,0.0,0.0,0.7,462.0,4267.0
CONS-1141,123.8,1.2,0.6,0.0,0.0,0.0,459.0,4089.0,124.1,0.9,0.6,0.0,0.0,0.0,462.0,4267.0
CONS-1142,123.8,1.2,0.6,0.0,0.0,1.4,459.0,4089.0,124.1,0.9,0.6,0.0,0.0,1.4,462.0,4267.0
CONS-1143,123.8,1.2,0.6,0.0,0.0,0.5,459.0,4089.0,124.1,0.9,0.6,0.0,0.0,0.5,462.0,4267.0
CONS-1144,123.8,1.2,0.6,0.0,0.0,0.0,459.0,4089.0,124.1,0.9,0.6,0.0,0.0,0.0,462.0,4267.0
CONS-1145,123.8,1.2,0.6,0.0,0.0,0.0,459.0,4089.0,124.1,0.9,0.6,0.0,0.0,0.0,462.0,4267.0
CONS-1146,123.8,1.2,0.6,0.0,0.0,1.4,459.0,4089.0,124.1,0.9,0.6,0.0,0.0,1.4,462.0,4267.0
CONS-1147,123.7,1.3,0.6,1.9,0.0,0.0,460.0,4093.0,124.0,1.0,0.6,1.9,0.0,0.0,463.0,4297.0
CONS-1148,123.7,1.3,0.6,1.7,0.0,0.0,460.0,4093.0,124.0,1.0,0.6,1.6,0.0,0.0,463.0,4297.0
CONS-1149,123.7,1.3,0.6,0.5,0.0,0.0,460.0,4093.0,124.0,1.0,0.6,0.5,0.0,0.0,463.0,4297.0
CONS-115,122.2,2.8,1.8,0.8,0.8,0.0,432.0,2341.0,123.5,1.5,1.8,0.8,0.8,0.0,432.0,2341.0
CONS-1150,123.7,1.3,0.6,1.7,0.0,0.0,460.0,4093.0,124.0,1.0,0.6,1.7,0.0,0.0,463.0,4297.0
CONS-1151,123.7,1.3,0.6,0.8,0.0,0.0,460.0,4093.0,124.0,1.0,0.6,0.8,0.0,0.0,463.0,4297.0
CONS-1152,123.6,1.4,0.6,0.0,0.0,0.0,460.0,4045.0,124.0,1.0,0.6,0.0,0.0,0.0,462.0,4246.0
CONS-1153,123.6,1.4,0.6,1.4,0.0,0.0,460.0,4045.0,124.0,1.0,0.6,1.4,0.0,0.0,462.0,4246.0
CONS-1154,123.6,1.4,0.6,0.0,0.0,0.0,460.0,4045.0,124.0,1.0,0.6,0.0,0.0,0.0,462.0,4246.0
CONS-1155,123.6,1.4,0.6,1.3,0.0,0.0,460.0,4045.0,124.0,1.0,0.6,1.3,0.0,0.0,462.0,4246.0
CONS-1156,123.6,1.4,0.6,0.0,0.0,0.0,460.0,4045.0,124.0,1.0,0.6,0.0,0.0,0.0,462.0,4246.0
CONS-1157,123.6,1.4,0.7,1.3,0.0,0.0,457.0,3872.0,124.0,1.0,0.7,1.3,0.0,0.0,460.0,4060.0
CONS-1158,123.6,1.4,0.7,1.6,0.0,0.0,455.0,3758.0,123.9,1.1,0.7,1.6,0.0,0.0,458.0,3937.0
CONS-1159,123.6,1.4,0.7,1.8,0.0,0.0,455.0,3758.0,123.9,1.1,0.7,1.8,0.0,0.0,458.0,3937.0
